customerID,Churn,InternetService,SeniorCitizen,MonthlyCharges,Cuentas_Diarias,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges
7638-QVMVY,Yes,Fiber optic,0,,,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 79.0, 'Total': '522.95'}"
7639-LIAYI,No,DSL,0,,,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 79.75, 'Total': '4217.8'}"
7639-OPLNG,No,DSL,0,,,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 79.25, 'Total': '5731.85'}"
7639-SUPCW,Yes,DSL,0,,,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 48.8, 'Total': '1054.6'}"
7641-EUYET,Yes,Fiber optic,1,,,Male,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 100.7, 'Total': '4541.2'}"
7641-TQFHN,No,Fiber optic,0,,,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,"{'Monthly': 100.55, 'Total': '3895.35'}"
7643-RCHXS,No,No,0,,,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,"{'Monthly': 19.35, 'Total': '1263.85'}"
7644-OMVMY,No,No,0,,,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 19.85, 'Total': ' '}"
7647-GYYKX,No,No,0,,,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 20.35, 'Total': '1092.35'}"
7649-PHJVR,No,No,0,,,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 19.5, 'Total': '226.8'}"
7649-SIJJF,No,DSL,0,,,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,"{'Monthly': 80.1, 'Total': '5585.4'}"
7654-YWJUF,No,Fiber optic,0,,,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),"{'Monthly': 84.25, 'Total': '3539.25'}"
7657-DYEPJ,Yes,DSL,1,,,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),"{'Monthly': 70.15, 'Total': '2497.35'}"
7658-UYUQS,No,Fiber optic,1,,,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 86.55, 'Total': '1857.25'}"
7660-HDPJV,Yes,Fiber optic,0,,,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 69.2, 'Total': '69.2'}"
7661-CPURM,No,Fiber optic,0,,,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 87.7, 'Total': '1725.95'}"
7662-TWISV,,DSL,0,,,Female,0,No,Yes,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 60.15, 'Total': '3077'}"
7663-CUXZB,No,Fiber optic,0,,,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,"{'Monthly': 113.75, 'Total': '6561.25'}"
7663-RGWBC,Yes,DSL,0,,,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 44.15, 'Total': '44.15'}"
7663-YJHSN,No,Fiber optic,0,,,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 103.95, 'Total': '7556.9'}"
7663-ZTEGJ,No,Fiber optic,0,,,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),"{'Monthly': 100.55, 'Total': '2830.45'}"
7665-NKLAV,No,DSL,0,,,Female,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),"{'Monthly': 40.65, 'Total': '1547.35'}"
7665-TOALD,Yes,Fiber optic,0,,,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 69.6, 'Total': '69.6'}"
7665-VIGUD,No,No,0,,,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 20.35, 'Total': '176.3'}"
7666-WKRON,Yes,Fiber optic,0,,,Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,"{'Monthly': 80.45, 'Total': '3201.55'}"
7668-XCFYV,No,Fiber optic,1,,,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 92.55, 'Total': '1614.7'}"
7669-LCRSD,No,DSL,0,,,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,"{'Monthly': 56.3, 'Total': '628.65'}"
7670-ZBPOQ,No,DSL,0,,,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),"{'Monthly': 61.05, 'Total': '3478.75'}"
7672-VFMXZ,No,DSL,0,,,Male,0,Yes,No,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,"{'Monthly': 55.7, 'Total': '3171.6'}"
7673-BQGKU,No,No,0,,,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 20.15, 'Total': '1337.5'}"
7673-LPRNY,No,DSL,0,,,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 78.55, 'Total': '1843.05'}"
7674-YTAFD,No,Fiber optic,0,,,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),"{'Monthly': 79.95, 'Total': '2684.85'}"
7675-OZCZG,Yes,DSL,1,,,Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 45.0, 'Total': '127.1'}"
7677-SJJJK,No,No,0,,,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),"{'Monthly': 19.9, 'Total': '153.95'}"
7682-AZNDK,No,Fiber optic,0,,,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 89.85, 'Total': '3091.75'}"
7683-CBDKJ,Yes,DSL,0,,,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 65.45, 'Total': '937.6'}"
7684-XSZIY,No,No,0,,,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 24.3, 'Total': '1643.25'}"
7688-AWMDX,No,DSL,0,,,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 54.5, 'Total': '3778.2'}"
7690-KPNCU,No,DSL,0,,,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 73.05, 'Total': '4688.65'}"
7691-KGKGP,No,DSL,0,,,Male,0,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 65.0, 'Total': '3363.8'}"
7691-XVTZH,No,Fiber optic,0,,,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 89.95, 'Total': '5974.3'}"
7693-LCKZL,Yes,Fiber optic,0,,,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 80.15, 'Total': '385'}"
7693-QPEFS,No,Fiber optic,1,,,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 72.95, 'Total': '3829.75'}"
7694-VLBWQ,Yes,Fiber optic,0,,,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,"{'Monthly': 104.1, 'Total': '7040.85'}"
7695-PKLCZ,No,No,0,,,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 20.5, 'Total': '1424.9'}"
7696-AMHOD,No,DSL,0,,,Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),"{'Monthly': 78.0, 'Total': '3824.2'}"
7696-CFTAT,No,No,0,,,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 19.8, 'Total': '726.1'}"
7698-YFGEZ,No,No,0,,,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.0, 'Total': '20'}"
7703-ZEKEF,Yes,Fiber optic,0,,,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 81.0, 'Total': '1917.1'}"
7706-DZNKK,No,No,0,,,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 20.45, 'Total': '237.3'}"
7706-YLMQA,No,No,0,,,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),"{'Monthly': 19.7, 'Total': '1341.5'}"
7707-PYBBH,No,DSL,0,,,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 61.9, 'Total': '2647.1'}"
7709-FQREH,,Fiber optic,0,,,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 88.85, 'Total': '1594.75'}"
7710-JSYOA,No,Fiber optic,0,,,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 93.3, 'Total': '6398.05'}"
7711-GQBZC,No,No,0,,,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 24.7, 'Total': '1810.55'}"
7711-YIJWC,No,DSL,0,,,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 84.9, 'Total': '5264.5'}"
7714-YXSMB,No,Fiber optic,0,,,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 100.5, 'Total': '2599.95'}"
7716-YTYHG,Yes,Fiber optic,0,,,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,"{'Monthly': 82.05, 'Total': '4029.95'}"
7717-BICXI,No,No,0,,,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 20.55, 'Total': '1205.05'}"
7718-RXDGG,No,Fiber optic,0,,,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 68.6, 'Total': '1108.6'}"
7718-UPSKJ,No,Fiber optic,0,,,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 106.4, 'Total': '7251.9'}"
7721-DVEKZ,No,No,0,,,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.65, 'Total': '19.65'}"
7721-JXEAW,Yes,DSL,0,,,Male,0,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 41.05, 'Total': '2452.7'}"
7722-CVFXN,No,Fiber optic,0,,,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 105.2, 'Total': '5637.85'}"
7722-VJRQD,No,DSL,0,,,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 60.95, 'Total': '4549.05'}"
7727-SHVZV,No,No,0,,,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 19.5, 'Total': '150.35'}"
7729-JTEEC,No,DSL,0,,,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 44.5, 'Total': '90.05'}"
7729-XBTWX,No,No,0,,,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,"{'Monthly': 19.75, 'Total': '1344.5'}"
7730-CLDSV,No,Fiber optic,0,,,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 98.65, 'Total': '7129.45'}"
7730-IUTDZ,Yes,Fiber optic,0,,,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 75.2, 'Total': '3198.6'}"
7733-UDMTP,No,DSL,1,,,Female,1,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 55.0, 'Total': '3094.05'}"
7734-DBOAI,Yes,DSL,0,,,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,"{'Monthly': 40.1, 'Total': '40.1'}"
7739-LAXOG,Yes,Fiber optic,0,,,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 91.05, 'Total': '2954.5'}"
7740-BTPUX,No,Fiber optic,1,,,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,"{'Monthly': 113.6, 'Total': '6292.7'}"
7740-KKCXF,No,DSL,0,,,Male,0,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 30.05, 'Total': '1529.45'}"
7742-MYPGI,No,DSL,0,,,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 48.8, 'Total': '297.35'}"
7743-EXURX,Yes,DSL,0,,,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 51.05, 'Total': '415.05'}"
7746-AWNQW,No,DSL,0,,,Female,0,No,No,28,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 35.75, 'Total': '961.4'}"
7746-QYVCO,No,DSL,0,,,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,"{'Monthly': 55.85, 'Total': '857.8'}"
7748-UMTRK,No,Fiber optic,1,,,Female,1,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 101.3, 'Total': '2974.5'}"
7750-EYXWZ,No,DSL,0,,,Female,0,No,No,12,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,"{'Monthly': 60.65, 'Total': '743.3'}"
7752-XUSCI,Yes,Fiber optic,0,,,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 105.9, 'Total': '6396.45'}"
7753-USQYQ,No,DSL,0,,,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,"{'Monthly': 64.2, 'Total': '3627.3'}"
7754-IXRMC,No,DSL,0,,,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 45.35, 'Total': '45.35'}"
7758-UJWYS,No,DSL,0,,,Male,0,Yes,Yes,34,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,"{'Monthly': 40.55, 'Total': '1325.85'}"
7758-XKCBS,Yes,DSL,0,,,Male,0,No,No,15,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 29.7, 'Total': '438.25'}"
7760-OYPDY,Yes,Fiber optic,0,,,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 80.65, 'Total': '144.15'}"
7762-ONLJY,No,No,0,,,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 19.7, 'Total': '94.45'}"
7762-URZQH,Yes,Fiber optic,0,,,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 106.05, 'Total': '6981.35'}"
7764-BDPEE,No,No,0,,,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.85, 'Total': '60.65'}"
7765-LWVVH,No,Fiber optic,0,,,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,"{'Monthly': 95.1, 'Total': '6843.15'}"
7766-CLTIC,No,DSL,0,,,Female,0,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 60.95, 'Total': '629.55'}"
7766-CVTAF,,No,0,,,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 24.25, 'Total': '1077.95'}"
7767-UXAGJ,Yes,DSL,0,,,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 50.45, 'Total': '50.45'}"
7771-CFQRQ,No,DSL,0,,,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 63.8, 'Total': '3007.25'}"
7771-ZONAT,No,DSL,0,,,Male,0,No,No,22,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 56.75, 'Total': '1304.85'}"
7774-OJSXI,Yes,Fiber optic,0,,,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 103.45, 'Total': '3066.45'}"
7776-QGYJC,No,Fiber optic,0,,,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 81.5, 'Total': '3107.3'}"
7776-QWNFX,Yes,DSL,1,,,Male,1,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 50.4, 'Total': '1527.5'}"
7777-UNYHB,No,No,0,,,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 20.1, 'Total': '232.4'}"
7779-LGOVN,Yes,Fiber optic,1,,,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 86.65, 'Total': '856.65'}"
7779-ORAEL,No,DSL,1,,,Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),"{'Monthly': 75.15, 'Total': '3480.35'}"
7780-OTDSO,Yes,Fiber optic,0,,,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 99.4, 'Total': '1742.95'}"
7781-EWARA,No,DSL,0,,,Male,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,"{'Monthly': 60.35, 'Total': '4138.7'}"
7781-HVGMK,No,DSL,0,,,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 65.2, 'Total': '4784.45'}"
7783-YKGDV,Yes,Fiber optic,0,,,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 99.7, 'Total': '1238.45'}"
7785-RDVIG,No,No,0,,,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.3, 'Total': '54.7'}"
7786-WBJYI,Yes,Fiber optic,0,,,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 77.95, 'Total': '305.55'}"
7787-BNTZM,No,No,0,,,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 20.15, 'Total': '130.5'}"
7789-CRUVC,No,Fiber optic,1,,,Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 94.2, 'Total': '5895.45'}"
7789-HKSBS,No,Fiber optic,1,,,Female,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 105.2, 'Total': '4599.15'}"
7794-JASDG,No,DSL,0,,,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 50.75, 'Total': '50.75'}"
7795-CFOCW,No,DSL,0,,,Male,0,No,No,45,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),"{'Monthly': 42.3, 'Total': '1840.75'}"
7797-EJMDP,No,DSL,0,,,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 66.05, 'Total': '574.5'}"
7798-JVXYM,No,DSL,0,,,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 69.65, 'Total': '921.4'}"
7799-DSEWS,No,DSL,0,,,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 68.35, 'Total': '1299.8'}"
7799-LGRDP,No,No,0,,,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 25.7, 'Total': '1188.2'}"
7801-CEDNV,No,DSL,0,,,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),"{'Monthly': 48.7, 'Total': '1421.75'}"
7801-KICAO,No,Fiber optic,0,,,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.15, 'Total': '1345.75'}"
7802-EFKNY,Yes,DSL,0,,,Male,0,Yes,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 24.95, 'Total': '100.4'}"
7803-XOCCZ,No,Fiber optic,0,,,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 84.05, 'Total': '4326.8'}"
7808-DVWEP,No,No,0,,,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 20.0, 'Total': '49.65'}"
7808-NBWYW,,Fiber optic,1,,,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 80.4, 'Total': '224.05'}"
7811-JIVPF,No,DSL,0,,,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 49.7, 'Total': '1081.25'}"
7812-FZHPE,Yes,No,0,,,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 24.1, 'Total': '409.9'}"
7813-TKCVO,No,No,0,,,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 20.35, 'Total': '393.15'}"
7813-ZGGAW,No,Fiber optic,1,,,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 96.6, 'Total': '2877.95'}"
7814-LEEVE,No,No,0,,,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 20.3, 'Total': '20.3'}"
